Id,Title,Description,Status,Due date,Owner id,Created by id,Updated by id,Created at,Updated at,Outcome,Task type,Completed date
70011593573,Villa Plot,Client says his family is more concern of safety. Plot no2/1/3 are next to compound area. Client family feels moe isolated area as well as behind compound there is a bush where snakes and reptiles are coming ,Completed,2024-08-15 07:02:00 UTC,70000110352,70000110352,70000110352,2024-08-14 07:06:12 UTC,2024-08-14 07:06:12 UTC,,,2024-08-14 07:02:38 UTC
70011594103,Bad timing,The person you are calling is not answering. Will try some time later,Completed,2024-08-15 07:35:00 UTC,70000110352,70000110352,70000110352,2024-08-14 07:35:45 UTC,2024-08-14 07:35:45 UTC,,,2024-08-14 07:35:04 UTC
70011614796,Site Visit done. ,Customer has done site visit yesterday along with her mother. Only his wife will have a site visit on aug24 th and take a final call.. ,Completed,2024-08-17 05:37:00 UTC,70000110352,70000110352,70000110352,2024-08-16 05:39:03 UTC,2024-08-16 05:39:03 UTC,,,2024-08-16 05:37:20 UTC
70011614952,Not intrested,Client says right now he is not looking for any property,Completed,2024-08-17 06:02:00 UTC,70000110352,70000110352,70000110352,2024-08-16 06:03:32 UTC,2024-08-16 06:03:32 UTC,,,2024-08-16 06:02:53 UTC
70011615049,Not intrested,Client says right now he is not looking for any property and says no,Completed,2024-08-17 06:14:00 UTC,70000110352,70000110352,70000110352,2024-08-16 06:14:53 UTC,2024-08-16 06:14:53 UTC,,,2024-08-16 06:14:07 UTC
70011625572,Bad timing,Tried calling so many times... Client si disconnecting my calls will call some times later,Completed,2024-08-18 09:25:00 UTC,70000110352,70000110352,70000110352,2024-08-17 09:26:37 UTC,2024-08-17 09:26:37 UTC,,,2024-08-17 09:25:36 UTC
70011625620,Bad Timing,Client says he is in movie and outing along with family Advice me to call him on monday,Completed,2024-08-18 09:37:00 UTC,70000110352,70000110352,70000110352,2024-08-17 09:38:35 UTC,2024-08-17 09:38:35 UTC,,,2024-08-17 09:37:09 UTC
70011625697,Out of service,The number you are calling is temporary out of service,Completed,2024-08-18 09:44:00 UTC,70000110352,70000110352,70000110352,2024-08-17 09:45:28 UTC,2024-08-17 09:45:28 UTC,,,2024-08-17 09:44:50 UTC
70011625884,Next saturday site visit,Client intrested in milange project only. Client will visit site next saturday and then take a call,Completed,2024-08-18 09:54:00 UTC,70000110352,70000110352,70000110352,2024-08-17 09:55:27 UTC,2024-08-17 09:55:27 UTC,,,2024-08-17 09:54:16 UTC
70011626019,Call you later pls,Tried calling so many times. ringing no response Then later client responded and said will call you later..,Completed,2024-08-18 10:00:00 UTC,70000110352,70000110352,70000110352,2024-08-17 10:04:08 UTC,2024-08-17 10:04:08 UTC,,,2024-08-17 10:00:38 UTC
70011626139,Bad timing,"Tried calling so many times client is disconnecting my calls, All details sent through whats app. Again wqill try to call her after some time later",Completed,2024-08-18 10:20:00 UTC,70000110352,70000110352,70000110352,2024-08-17 10:21:42 UTC,2024-08-17 10:21:42 UTC,,,2024-08-17 10:20:16 UTC
70011636542,Bad timing,Client said right now she is in office she will call me back once she is free,Completed,2024-08-20 06:05:00 UTC,70000110352,70000110352,70000110352,2024-08-19 06:05:59 UTC,2024-08-19 06:05:59 UTC,,,2024-08-19 06:05:03 UTC
70011636617,Follow up,Client says it is not the right time to discuss right now advice me to call him on coming sunday,Completed,2024-08-20 06:18:00 UTC,70000110352,70000110352,70000110352,2024-08-19 06:19:56 UTC,2024-08-19 06:19:56 UTC,,,2024-08-19 06:18:53 UTC
70011637429,bad timing,Ringing no response will try some time later,Completed,2024-08-20 07:19:00 UTC,70000110352,70000110352,70000110352,2024-08-19 07:20:20 UTC,2024-08-19 07:20:20 UTC,,,2024-08-19 07:19:44 UTC
70011645456,Not connecting,Line gets disconnected tried calling so many times,Completed,2024-08-21 06:06:00 UTC,70000110352,70000110352,70000110352,2024-08-20 06:07:22 UTC,2024-08-20 06:07:22 UTC,,,2024-08-20 06:06:40 UTC
70011645480,Banglore project,Client is intrested in koromongala project only no where else,Completed,2024-08-21 06:10:00 UTC,70000110352,70000110352,70000110352,2024-08-20 06:11:05 UTC,2024-08-20 06:11:05 UTC,,,2024-08-20 06:10:25 UTC
70011645826,No response,Ringing no response.. Tried calling so many times,Completed,2024-08-21 06:44:00 UTC,70000110352,70000110352,70000110352,2024-08-20 06:45:14 UTC,2024-08-20 06:45:14 UTC,,,2024-08-20 06:44:32 UTC
70011645876,Not intrested,Client is not looking any property right now...,Completed,2024-08-21 06:48:00 UTC,70000110352,70000110352,70000110352,2024-08-20 06:49:08 UTC,2024-08-20 06:49:08 UTC,,,2024-08-20 06:48:20 UTC
70011646061,Not yet decided,Discussed with client now. Client says will call back once they decide,Completed,2024-08-21 07:02:00 UTC,70000110352,70000110352,70000110352,2024-08-20 07:03:03 UTC,2024-08-20 07:03:03 UTC,,,2024-08-20 07:02:16 UTC
70011652272,No response,Tried calling so many times since yesterday client is not responding my calls,Completed,2024-08-22 05:22:00 UTC,70000110352,70000110352,70000110352,2024-08-21 05:23:08 UTC,2024-08-21 05:23:31 UTC,No response,,2024-08-21 05:23:31 UTC
70011652405,Not yet decided,Client says still not yet decided will revert back once they decide. till then do not disturb,Completed,2024-08-22 05:40:00 UTC,70000110352,70000110352,70000110352,2024-08-21 05:41:32 UTC,2024-08-21 05:41:32 UTC,,,2024-08-21 05:40:33 UTC
70011692593,Only residential plots needed,Client need residential plots only. Unfortunately all plots sold out. Client need plot only in omr,Completed,2024-08-27 06:59:00 UTC,70000110352,70000110352,70000110352,2024-08-26 07:01:03 UTC,2024-08-26 07:01:03 UTC,,,2024-08-26 06:59:44 UTC
70011700343,Foloow up,Client said there parents coming down to chennai on september 10th for site visit and then decide,Completed,2024-08-28 05:56:00 UTC,70000110352,70000110352,70000110352,2024-08-27 05:57:41 UTC,2024-08-27 05:57:41 UTC,,,2024-08-27 05:56:29 UTC
70011701034,Residential plot,Client looking plot only at navallor in gwc project only. Only residential,Completed,2024-08-28 06:54:00 UTC,70000110352,70000110352,70000110352,2024-08-27 06:55:55 UTC,2024-08-27 06:55:55 UTC,,,2024-08-27 06:54:56 UTC
70011701763,Navaloor plot,Client need one ground plot in navaloor only not commercial plots.,Completed,2024-08-28 07:27:00 UTC,70000110352,70000110352,70000110352,2024-08-27 07:28:25 UTC,2024-08-27 07:28:25 UTC,,,2024-08-27 07:27:16 UTC
70011701846,Wrong number,The dialed number does not exist pls check the number you have dialed,Completed,2024-08-28 07:31:00 UTC,70000110352,70000110352,70000110352,2024-08-27 07:32:33 UTC,2024-08-27 07:32:33 UTC,,,2024-08-27 07:31:54 UTC
70011710786,Registration issue,Guidline value increased . And some issue in registration norms. So unable to sell or unable to give flat on rent . Till problem gets solve,Completed,2024-08-29 07:31:00 UTC,70000110352,70000110352,70000110352,2024-08-28 07:33:14 UTC,2024-08-28 07:33:14 UTC,,,2024-08-28 07:31:29 UTC
70011714078,Registration issue,Due to guide line value rate diffence still not sorted out . Till then sales kept on hold,Completed,2024-08-29 11:14:00 UTC,70000110352,70000110352,70000110352,2024-08-28 11:15:05 UTC,2024-08-28 11:15:05 UTC,,,2024-08-28 11:14:04 UTC
70011728234,Follow up,Client said right now she is in meeting will call her again later. She said will revert back once she is free,Completed,2024-08-31 08:48:00 UTC,70000110352,70000110352,70000110352,2024-08-30 08:50:02 UTC,2024-08-30 08:50:02 UTC,,,2024-08-30 08:48:53 UTC
70011728300,Esta project,Client said will call back with in half an hour. Right he si driving a car,Completed,2024-08-31 08:53:00 UTC,70000110352,70000110352,70000110352,2024-08-30 08:54:45 UTC,2024-08-30 08:54:45 UTC,,,2024-08-30 08:53:44 UTC
70011733465,Ringing no response,Again tried calling now client is not answering my calls.. Will try some time later,Completed,2024-09-01 05:49:00 UTC,70000110352,70000110352,70000110352,2024-08-31 05:50:30 UTC,2024-08-31 05:50:30 UTC,,,2024-08-31 05:49:31 UTC
70011733556,Lost to compititor,Discussed with client .Client says one Mr sridhar has quoted 140cr plus registration.. Client also says the his budget is up to 1.20cr only so he has booked in brigade property,Completed,2024-09-01 06:03:00 UTC,70000110352,70000110352,70000110352,2024-08-31 06:06:12 UTC,2024-08-31 06:06:12 UTC,,,2024-08-31 06:03:55 UTC
70011733602,Future project,Client looking a plot inside chennai only.. No where else,Completed,2024-09-01 06:12:00 UTC,70000110352,70000110352,70000110352,2024-08-31 06:13:20 UTC,2024-08-31 06:13:20 UTC,,,2024-08-31 06:12:29 UTC
70011733629,BAd timing,Client says right now he is going for movie will revert back later,Completed,2024-09-01 06:17:00 UTC,70000110352,70000110352,70000110352,2024-08-31 06:17:48 UTC,2024-08-31 06:17:48 UTC,,,2024-08-31 06:17:05 UTC
70011734648,BAd timing,Your call has been forwarded to voice mail.. the person you are calling is right now not available,Completed,2024-09-01 07:18:00 UTC,70000110352,70000110352,70000110352,2024-08-31 07:19:38 UTC,2024-08-31 07:19:38 UTC,,,2024-08-31 07:18:35 UTC
70011737038,Not well,Client wife says he is not well. Pls send all details through whats app.. Will revert back once he is alright,Completed,2024-09-01 09:38:00 UTC,70000110352,70000110352,70000110352,2024-08-31 09:39:51 UTC,2024-08-31 09:39:51 UTC,,,2024-08-31 09:38:41 UTC
70011737136,BAd timing,Ringing no response will try to call some time later,Completed,2024-09-01 09:46:00 UTC,70000110352,70000110352,70000110352,2024-08-31 09:46:45 UTC,2024-08-31 09:46:45 UTC,,,2024-08-31 09:46:09 UTC
70011737252,Porur,Client need senior living property in porur area ...only,Completed,2024-09-01 09:52:00 UTC,70000110352,70000110352,70000110352,2024-08-31 09:53:34 UTC,2024-08-31 09:53:34 UTC,,,2024-08-31 09:52:40 UTC
70011737414,Rental,Discussed again with client now. Client need two bhk flat on rent budget up to 15000rs per month area looking from thoraipakkam to shollingnallur,Completed,2024-09-01 10:07:00 UTC,70000110352,70000110352,70000110352,2024-08-31 10:08:55 UTC,2024-08-31 10:08:55 UTC,,,2024-08-31 10:07:39 UTC
70011737426,not intrested,Client says thank you..Not intrested,Completed,2024-09-01 10:11:00 UTC,70000110352,70000110352,70000110352,2024-08-31 10:11:57 UTC,2024-08-31 10:11:57 UTC,,,2024-08-31 10:11:20 UTC
70011757703,Rental,Client need 2000 sqft of flat on rent in arihant aira egmore,Completed,2024-09-04 05:38:00 UTC,70000110352,70000110352,70000110352,2024-09-03 05:39:26 UTC,2024-09-03 05:39:26 UTC,,,2024-09-03 05:38:21 UTC
70011757789,Client budget 1.2 crores only,Our project starts from 1.6 crores onwards and client budget is up to 1.2 crores only,Completed,2024-09-04 05:48:00 UTC,70000110352,70000110352,70000110352,2024-09-03 05:50:14 UTC,2024-09-03 05:50:14 UTC,,,2024-09-03 05:48:57 UTC
70011757816,BAd timing,The number you have dialed is switched off.. Will try some time later,Completed,2024-09-04 05:53:00 UTC,70000110352,70000110352,70000110352,2024-09-03 05:53:57 UTC,2024-09-03 05:53:57 UTC,,,2024-09-03 05:53:08 UTC
70011757900,Na,This client is a Channel partner looking apartment for his client in vaniya vilas project,Completed,2024-09-04 05:59:00 UTC,70000110352,70000110352,70000110352,2024-09-03 06:01:19 UTC,2024-09-03 06:01:19 UTC,,,2024-09-03 05:59:39 UTC
70011759575,In city limits,Client looking property in alwarpet or mylapore area only,Completed,2024-09-04 07:43:00 UTC,70000110352,70000110352,70000110352,2024-09-03 07:44:52 UTC,2024-09-03 07:44:52 UTC,,,2024-09-03 07:43:32 UTC
70011759695,Extension Number,Tried calling so many times. It says Pls dialed the extension number,Completed,2024-09-04 07:50:00 UTC,70000110352,70000110352,70000110352,2024-09-03 07:52:12 UTC,2024-09-03 07:52:12 UTC,,,2024-09-03 07:50:11 UTC
70011759813,bad timing,The number you have dialed does not exit pls check the number you have dialed. Tried calling so many times,Completed,2024-09-04 07:57:00 UTC,70000110352,70000110352,70000110352,2024-09-03 07:59:13 UTC,2024-09-03 07:59:13 UTC,,,2024-09-03 07:57:57 UTC
70011762389,residential plots,Client need one ground plot in green wood city plots only not commercial. Unfortunately all plots sold out,Completed,2024-09-04 10:31:00 UTC,70000110352,70000110352,70000110352,2024-09-03 10:33:31 UTC,2024-09-03 10:33:31 UTC,,,2024-09-03 10:31:41 UTC
70011762620,Rental,Discussed with client.. Client need 3 bhk apartment in ramapuram/ guindy or shollingnallur on rent,Completed,2024-09-04 10:57:00 UTC,70000110352,70000110352,70000110352,2024-09-03 10:59:46 UTC,2024-09-03 10:59:46 UTC,,,2024-09-03 10:57:50 UTC
70011762836,No response,Ringing no response,Completed,2024-09-04 11:34:00 UTC,70000110352,70000110352,70000110352,2024-09-03 11:35:26 UTC,2024-09-03 11:35:26 UTC,,,2024-09-03 11:34:55 UTC
70011766809,Residential plots only ,Client need residential plots only not commercial in green wood city projects,Completed,2024-09-05 06:43:00 UTC,70000110352,70000110352,70000110352,2024-09-04 06:44:49 UTC,2024-09-04 06:44:49 UTC,,,2024-09-04 06:43:48 UTC
70011766879,Wrong number,The dialed number does not exist pls check the number you have dialed.. tried calling so many times,Completed,2024-09-05 06:48:00 UTC,70000110352,70000110352,70000110352,2024-09-04 06:49:16 UTC,2024-09-04 06:49:16 UTC,,,2024-09-04 06:48:05 UTC
70011787086,Vaastu Person,Having discussed with client now. All detaisl sent through whats app.. Client says once his vastu consaltant approves then only he may consider to buy or not,Completed,2024-09-07 10:21:00 UTC,70000110352,70000110352,70000110352,2024-09-06 10:24:44 UTC,2024-09-06 10:24:44 UTC,,,2024-09-06 10:21:52 UTC
70011801323,Out of service,The number you are calling is temporary out of service,Completed,2024-09-10 06:38:00 UTC,70000110352,70000110352,70000110352,2024-09-09 06:39:48 UTC,2024-09-09 06:39:48 UTC,,,2024-09-09 06:38:48 UTC
70011801612,Not able to reach,The person you are calling is currently busy. Tried calling so many times,Completed,2024-09-10 06:53:00 UTC,70000110352,70000110352,70000110352,2024-09-09 06:54:11 UTC,2024-09-09 06:54:11 UTC,,,2024-09-09 06:53:23 UTC
70011802421,BAd timing,The number you have dialed is currently busy....Pls try after some time,Completed,2024-09-10 07:35:00 UTC,70000110352,70000110352,70000110352,2024-09-09 07:36:26 UTC,2024-09-09 07:36:26 UTC,,,2024-09-09 07:35:44 UTC
70011802521,BAd timing,The number you are trying to reach either switched off or not reachable,Completed,2024-09-10 07:39:00 UTC,70000110352,70000110352,70000110352,2024-09-09 07:41:03 UTC,2024-09-09 07:41:03 UTC,,,2024-09-09 07:40:02 UTC
70011804803,No response,The number you have dialed is currently busy..Pls try later,Completed,2024-09-10 09:53:00 UTC,70000110352,70000110352,70000110352,2024-09-09 09:54:09 UTC,2024-09-09 09:54:09 UTC,,,2024-09-09 09:53:30 UTC
70011804912,No response,The person you are calling is not answering pls try later,Completed,2024-09-10 09:58:00 UTC,70000110352,70000110352,70000110352,2024-09-09 09:59:29 UTC,2024-09-09 09:59:29 UTC,,,2024-09-09 09:58:52 UTC
70011804945,Bad timing,Client said right now he is in a meeting will revert back in meeting once he is free,Completed,2024-09-10 10:02:00 UTC,70000110352,70000110352,70000110352,2024-09-09 10:03:54 UTC,2024-09-09 10:03:54 UTC,,,2024-09-09 10:02:59 UTC
70011805073,Site visit completed,Client visited site last sunday along with vaastu person. Now customer disconnect my calls. ,Completed,2024-09-10 10:16:00 UTC,70000110352,70000110352,70000110352,2024-09-09 10:18:33 UTC,2024-09-09 10:18:33 UTC,,,2024-09-09 10:16:56 UTC
70011805612,Bad timing,Client is disconnecting my calls right now will try some time later,Completed,2024-09-10 11:30:00 UTC,70000110352,70000110352,70000110352,2024-09-09 11:31:23 UTC,2024-09-09 11:31:23 UTC,,,2024-09-09 11:30:21 UTC
70011809399,Not intrested,Client didnt like the plot due to extreme end and less safety,Completed,2024-09-11 06:34:00 UTC,70000110352,70000110352,70000110352,2024-09-10 06:37:06 UTC,2024-09-10 06:37:06 UTC,,,2024-09-10 06:36:19 UTC
70011809721,Looking property at tnagar only,Discussed with client now. Client says he needs 3 bhk property at tnagar only..Discussed about vipaasna. Client says he may visit site this weekend and then decide. All details sent through whats app,Completed,2024-09-11 06:54:00 UTC,70000110352,70000110352,70000110352,2024-09-10 06:57:01 UTC,2024-09-10 06:57:01 UTC,,,2024-09-10 06:54:36 UTC
70011809997,Follow up,Client said will respond through whats app. All details sent through whats app. Client said will check and revert back,Completed,2024-09-11 07:10:00 UTC,70000110352,70000110352,70000110352,2024-09-10 07:11:58 UTC,2024-09-10 07:11:58 UTC,,,2024-09-10 07:10:31 UTC
